Año	Mes	Dia	DiaSemana	Hora	Minuto	Cuenta	A/N
2018	7	30	0	       	10	0	997	Normal
2018	7	30	0	       	10	10	1004	Normal
2018	7	30	0	       	10	20	1001	Normal
2018	7	30	0	       	10	30	1001	Normal
2018	7	30	0	       	10	40	1002	Normal
2018	7	30	0	       	10	50	1002	Normal
2018	7	30	0	       	11	0	1001	Normal
2018	7	30	0	       	11	10	1000	Normal
2018	7	30	0	       	11	20	997	Normal
2018	7	30	0	       	11	30	1002	Normal
2018	7	30	0	       	11	40	999	Normal
2018	7	30	0	       	11	50	1002	Normal
2018	7	30	0	       	12	0	999	Normal
2018	7	30	0	       	12	10	1000	Normal
2018	7	30	0	       	12	20	1000	Normal
2018	7	30	0	       	12	30	1002	Normal
2018	7	30	0	       	12	40	998	Normal
2018	7	30	0	       	12	50	995	Normal
2018	7	30	0	       	13	0	1002	Normal
2018	7	30	0	       	13	10	1000	Normal
2018	7	30	0	       	13	20	1000	Normal
2018	7	30	0	       	13	30	998	Normal
2018	7	30	0	       	13	40	999	Normal
2018	7	30	0	       	13	50	1001	Normal
2018	7	30	0	       	14	0	997	Normal
2018	7	30	0	       	14	10	997	Normal
2018	7	30	0	       	14	20	1002	Normal
2018	7	30	0	       	14	30	997	Normal
2018	7	30	0	       	14	40	1002	Normal
2018	7	30	0	       	14	50	1003	Normal
2018	7	30	0	       	15	0	1002	Normal
2018	7	30	0	       	15	10	2006	Anomalia
2018	7	30	0	       	15	20	998	Normal
2018	7	30	0	       	15	30	1005	Normal
2018	7	30	0	       	15	40	1003	Normal
2018	7	30	0	       	15	50	1002	Normal
2018	7	30	0	       	16	0	1001	Normal
2018	7	30	0	       	16	10	999	Normal
2018	7	30	0	       	16	20	1001	Normal
2018	7	30	0	       	16	30	1001	Normal
2018	7	30	0	       	16	40	1002	Normal
2018	7	30	0	       	16	50	1001	Normal
2018	7	30	0	       	17	0	1002	Normal
2018	7	30	0	       	17	10	1000	Normal
2018	7	30	0	       	17	20	1000	Normal
2018	7	30	0	       	17	30	1000	Normal
2018	7	30	0	       	17	40	998	Normal
2018	7	30	0	       	17	50	1001	Normal
2018	7	30	0	       	18	0	500	Normal
2018	7	30	0	       	18	10	501	Normal
2018	7	30	0	       	18	20	498	Normal
2018	7	30	0	       	18	30	500	Normal
2018	7	30	0	       	18	40	498	Normal
2018	7	30	0	       	18	50	500	Normal
2018	7	30	0	       	19	0	499	Normal
2018	7	30	0	       	19	10	501	Normal
2018	7	30	0	       	19	20	500	Normal
2018	7	30	0	       	19	30	503	Normal
2018	7	30	0	       	19	40	499	Normal
2018	7	30	0	       	19	50	499	Normal
2018	7	30	0	       	20	0	500	Normal
2018	7	30	0	       	20	10	498	Normal
2018	7	30	0	       	20	20	498	Normal
2018	7	30	0	       	20	30	501	Normal
2018	7	30	0	       	20	40	497	Normal
2018	7	30	0	       	20	50	498	Normal
2018	7	30	0	       	21	0	501	Normal
2018	7	30	0	       	21	10	500	Normal
2018	7	30	0	       	21	20	498	Normal
2018	7	30	0	       	21	30	499	Normal
2018	7	30	0	       	21	40	498	Normal
2018	7	30	0	       	21	50	501	Normal
2018	7	30	0	       	22	0	499	Normal
2018	7	30	0	       	22	10	498	Normal
2018	7	30	0	       	22	20	500	Normal
2018	7	30	0	       	22	30	498	Normal
2018	7	30	0	       	22	40	498	Normal
2018	7	30	0	       	22	50	501	Normal
2018	7	30	0	       	23	0	500	Normal
2018	7	30	0	       	23	10	499	Normal
2018	7	30	0	       	23	20	499	Normal
2018	7	30	0	       	23	30	498	Normal
2018	7	30	0	       	23	40	499	Normal
2018	7	30	0	       	23	50	502	Normal
2018	7	31	1	       	0	0	500	Normal
2018	7	31	1	       	0	10	501	Normal
2018	7	31	1	       	0	20	499	Normal
2018	7	31	1	       	0	30	500	Normal
2018	7	31	1	       	0	40	499	Normal
2018	7	31	1	       	0	50	501	Normal
2018	7	31	1	       	1	0	499	Normal
2018	7	31	1	       	1	10	498	Normal
2018	7	31	1	       	1	20	497	Normal
2018	7	31	1	       	1	30	500	Normal
2018	7	31	1	       	1	40	500	Normal
2018	7	31	1	       	1	50	497	Normal
2018	7	31	1	       	2	0	502	Normal
2018	7	31	1	       	2	10	500	Normal
2018	7	31	1	       	2	20	498	Normal
2018	7	31	1	       	2	30	501	Normal
2018	7	31	1	       	2	40	500	Normal
2018	7	31	1	       	2	50	498	Normal
2018	7	31	1	       	3	0	501	Normal
2018	7	31	1	       	3	10	499	Normal
2018	7	31	1	       	3	20	501	Normal
2018	7	31	1	       	3	30	500	Normal
2018	7	31	1	       	3	40	501	Normal
2018	7	31	1	       	3	50	500	Normal
2018	7	31	1	       	4	0	500	Normal
2018	7	31	1	       	4	10	497	Normal
2018	7	31	1	       	4	20	1004	Anomalia
2018	7	31	1	       	4	30	499	Normal
2018	7	31	1	       	4	40	499	Normal
2018	7	31	1	       	4	50	501	Normal
2018	7	31	1	       	5	0	500	Normal
2018	7	31	1	       	5	10	501	Normal
2018	7	31	1	       	5	20	497	Normal
2018	7	31	1	       	5	30	499	Normal
2018	7	31	1	       	5	40	499	Normal
2018	7	31	1	       	5	50	498	Normal
2018	7	31	1	       	6	0	500	Normal
2018	7	31	1	       	6	10	499	Normal
2018	7	31	1	       	6	20	501	Normal
2018	7	31	1	       	6	30	501	Normal
2018	7	31	1	       	6	40	502	Normal
2018	7	31	1	       	6	50	501	Normal
2018	7	31	1	       	7	0	1001	Normal
2018	7	31	1	       	7	10	1001	Normal
2018	7	31	1	       	7	20	998	Normal
2018	7	31	1	       	7	30	1002	Normal
2018	7	31	1	       	7	40	1001	Normal
2018	7	31	1	       	7	50	1003	Normal
2018	7	31	1	       	8	0	999	Normal
2018	7	31	1	       	8	10	998	Normal
2018	7	31	1	       	8	20	998	Normal
2018	7	31	1	       	8	30	996	Normal
2018	7	31	1	       	8	40	1001	Normal
2018	7	31	1	       	8	50	999	Normal
2018	7	31	1	       	9	0	996	Normal
2018	7	31	1	       	9	10	1002	Normal
2018	7	31	1	       	9	20	1001	Normal
2018	7	31	1	       	9	30	1003	Normal
2018	7	31	1	       	9	40	997	Normal
2018	7	31	1	       	9	50	1004	Normal
2018	7	31	1	       	10	0	997	Normal
2018	7	31	1	       	10	10	1001	Normal
2018	7	31	1	       	10	20	997	Normal
2018	7	31	1	       	10	30	1001	Normal
2018	7	31	1	       	10	40	998	Normal
2018	7	31	1	       	10	50	1001	Normal
2018	7	31	1	       	11	0	1004	Normal
2018	7	31	1	       	11	10	1003	Normal
2018	7	31	1	       	11	20	1002	Normal
2018	7	31	1	       	11	30	1002	Normal
2018	7	31	1	       	11	40	1998	Anomalia
2018	7	31	1	       	11	50	999	Normal
2018	7	31	1	       	12	0	997	Normal
2018	7	31	1	       	12	10	1000	Normal
2018	7	31	1	       	12	20	1001	Normal
2018	7	31	1	       	12	30	998	Normal
2018	7	31	1	       	12	40	1001	Normal
2018	7	31	1	       	12	50	998	Normal
2018	7	31	1	       	13	0	1000	Normal
2018	7	31	1	       	13	10	1000	Normal
2018	7	31	1	       	13	20	999	Normal
2018	7	31	1	       	13	30	1003	Normal
2018	7	31	1	       	13	40	996	Normal
2018	7	31	1	       	13	50	1003	Normal
2018	7	31	1	       	14	0	1001	Normal
2018	7	31	1	       	14	10	1003	Normal
2018	7	31	1	       	14	20	998	Normal
2018	7	31	1	       	14	30	998	Normal
2018	7	31	1	       	14	40	995	Normal
2018	7	31	1	       	14	50	1000	Normal
2018	7	31	1	       	15	0	1000	Normal
2018	7	31	1	       	15	10	1003	Normal
2018	7	31	1	       	15	20	1002	Normal
2018	7	31	1	       	15	30	1002	Normal
2018	7	31	1	       	15	40	997	Normal
2018	7	31	1	       	15	50	999	Normal
2018	7	31	1	       	16	0	999	Normal
2018	7	31	1	       	16	10	1001	Normal
2018	7	31	1	       	16	20	1001	Normal
2018	7	31	1	       	16	30	1000	Normal
2018	7	31	1	       	16	40	999	Normal
2018	7	31	1	       	16	50	998	Normal
2018	7	31	1	       	17	0	1000	Normal
2018	7	31	1	       	17	10	995	Normal
2018	7	31	1	       	17	20	1003	Normal
2018	7	31	1	       	17	30	1003	Normal
2018	7	31	1	       	17	40	997	Normal
2018	7	31	1	       	17	50	1002	Normal
2018	7	31	1	       	18	0	500	Normal
2018	7	31	1	       	18	10	501	Normal
2018	7	31	1	       	18	20	501	Normal
2018	7	31	1	       	18	30	497	Normal
2018	7	31	1	       	18	40	997	Anomalia
2018	7	31	1	       	18	50	500	Normal
2018	7	31	1	       	19	0	500	Normal
2018	7	31	1	       	19	10	501	Normal
2018	7	31	1	       	19	20	498	Normal
2018	7	31	1	       	19	30	497	Normal
2018	7	31	1	       	19	40	499	Normal
2018	7	31	1	       	19	50	499	Normal
2018	7	31	1	       	20	0	499	Normal
2018	7	31	1	       	20	10	500	Normal
2018	7	31	1	       	20	20	500	Normal
2018	7	31	1	       	20	30	499	Normal
2018	7	31	1	       	20	40	501	Normal
2018	7	31	1	       	20	50	500	Normal
2018	7	31	1	       	21	0	499	Normal
2018	7	31	1	       	21	10	498	Normal
2018	7	31	1	       	21	20	500	Normal
2018	7	31	1	       	21	30	498	Normal
2018	7	31	1	       	21	40	499	Normal
2018	7	31	1	       	21	50	500	Normal
2018	7	31	1	       	22	0	500	Normal
2018	7	31	1	       	22	10	497	Normal
2018	7	31	1	       	22	20	501	Normal
2018	7	31	1	       	22	30	498	Normal
2018	7	31	1	       	22	40	500	Normal
2018	7	31	1	       	22	50	499	Normal
2018	7	31	1	       	23	0	498	Normal
2018	7	31	1	       	23	10	499	Normal
2018	7	31	1	       	23	20	498	Normal
2018	7	31	1	       	23	30	499	Normal
2018	7	31	1	       	23	40	499	Normal
2018	7	31	1	       	23	50	501	Normal
2018	8	1	2	       	0	0	500	Normal
2018	8	1	2	       	0	10	499	Normal
2018	8	1	2	       	0	20	501	Normal
2018	8	1	2	       	0	30	499	Normal
2018	8	1	2	       	0	40	501	Normal
2018	8	1	2	       	0	50	500	Normal
2018	8	1	2	       	1	0	501	Normal
2018	8	1	2	       	1	10	498	Normal
2018	8	1	2	       	1	20	499	Normal
2018	8	1	2	       	1	30	498	Normal
2018	8	1	2	       	1	40	497	Normal
2018	8	1	2	       	1	50	500	Normal
2018	8	1	2	       	2	0	498	Normal
2018	8	1	2	       	2	10	501	Normal
2018	8	1	2	       	2	20	502	Normal
2018	8	1	2	       	2	30	499	Normal
2018	8	1	2	       	2	40	502	Normal
2018	8	1	2	       	2	50	499	Normal
2018	8	1	2	       	3	0	500	Normal
2018	8	1	2	       	3	10	499	Normal
2018	8	1	2	       	3	20	499	Normal
2018	8	1	2	       	3	30	500	Normal
2018	8	1	2	       	3	40	503	Normal
2018	8	1	2	       	3	50	500	Normal
2018	8	1	2	       	4	0	499	Normal
2018	8	1	2	       	4	10	501	Normal
2018	8	1	2	       	4	20	501	Normal
2018	8	1	2	       	4	30	499	Normal
2018	8	1	2	       	4	40	499	Normal
2018	8	1	2	       	4	50	500	Normal
2018	8	1	2	       	5	0	495	Normal
2018	8	1	2	       	5	10	499	Normal
2018	8	1	2	       	5	20	499	Normal
2018	8	1	2	       	5	30	499	Normal
2018	8	1	2	       	5	40	499	Normal
2018	8	1	2	       	5	50	499	Normal
2018	8	1	2	       	6	0	499	Normal
2018	8	1	2	       	6	10	499	Normal
2018	8	1	2	       	6	20	498	Normal
2018	8	1	2	       	6	30	500	Normal
2018	8	1	2	       	6	40	499	Normal
2018	8	1	2	       	6	50	499	Normal
2018	8	1	2	       	7	0	998	Normal
2018	8	1	2	       	7	10	1001	Normal
2018	8	1	2	       	7	20	999	Normal
2018	8	1	2	       	7	30	1005	Normal
2018	8	1	2	       	7	40	1001	Normal
2018	8	1	2	       	7	50	996	Normal
2018	8	1	2	       	8	0	1003	Normal
2018	8	1	2	       	8	10	999	Normal
2018	8	1	2	       	8	20	998	Normal
2018	8	1	2	       	8	30	1007	Normal
2018	8	1	2	       	8	40	1001	Normal
2018	8	1	2	       	8	50	1000	Normal
2018	8	1	2	       	9	0	1002	Normal
2018	8	1	2	       	9	10	998	Normal
2018	8	1	2	       	9	20	999	Normal
2018	8	1	2	       	9	30	1003	Normal
2018	8	1	2	       	9	40	1000	Normal
2018	8	1	2	       	9	50	1001	Normal
2018	8	1	2	       	10	0	997	Normal
2018	8	1	2	       	10	10	1001	Normal
2018	8	1	2	       	10	20	999	Normal
2018	8	1	2	       	10	30	998	Normal
2018	8	1	2	       	10	40	999	Normal
2018	8	1	2	       	10	50	1003	Normal
2018	8	1	2	       	11	0	1000	Normal
2018	8	1	2	       	11	10	998	Normal
2018	8	1	2	       	11	20	1001	Normal
2018	8	1	2	       	11	30	1006	Normal
2018	8	1	2	       	11	40	999	Normal
2018	8	1	2	       	11	50	1003	Normal
2018	8	1	2	       	12	0	1003	Normal
2018	8	1	2	       	12	10	998	Normal
2018	8	1	2	       	12	20	1000	Normal
2018	8	1	2	       	12	30	1001	Normal
2018	8	1	2	       	12	40	1002	Normal
2018	8	1	2	       	12	50	996	Normal
2018	8	1	2	       	13	0	999	Normal
2018	8	1	2	       	13	10	1001	Normal
2018	8	1	2	       	13	20	999	Normal
2018	8	1	2	       	13	30	1002	Normal
2018	8	1	2	       	13	40	999	Normal
2018	8	1	2	       	13	50	1003	Normal
2018	8	1	2	       	14	0	998	Normal
2018	8	1	2	       	14	10	997	Normal
2018	8	1	2	       	14	20	998	Normal
2018	8	1	2	       	14	30	1000	Normal
2018	8	1	2	       	14	40	994	Normal
2018	8	1	2	       	14	50	1000	Normal
2018	8	1	2	       	15	0	998	Normal
2018	8	1	2	       	15	10	1003	Normal
2018	8	1	2	       	15	20	998	Normal
2018	8	1	2	       	15	30	999	Normal
2018	8	1	2	       	15	40	1001	Normal
2018	8	1	2	       	15	50	1001	Normal
2018	8	1	2	       	16	0	1000	Normal
2018	8	1	2	       	16	10	999	Normal
2018	8	1	2	       	16	20	1002	Normal
2018	8	1	2	       	16	30	999	Normal
2018	8	1	2	       	16	40	999	Normal
2018	8	1	2	       	16	50	1002	Normal
2018	8	1	2	       	17	0	1000	Normal
2018	8	1	2	       	17	10	1002	Normal
2018	8	1	2	       	17	20	1003	Normal
2018	8	1	2	       	17	30	998	Normal
2018	8	1	2	       	17	40	999	Normal
2018	8	1	2	       	17	50	996	Normal
2018	8	1	2	       	18	0	500	Normal
2018	8	1	2	       	18	10	497	Normal
2018	8	1	2	       	18	20	502	Normal
2018	8	1	2	       	18	30	501	Normal
2018	8	1	2	       	18	40	499	Normal
2018	8	1	2	       	18	50	498	Normal
2018	8	1	2	       	19	0	499	Normal
2018	8	1	2	       	19	10	498	Normal
2018	8	1	2	       	19	20	501	Normal
2018	8	1	2	       	19	30	497	Normal
2018	8	1	2	       	19	40	502	Normal
2018	8	1	2	       	19	50	497	Normal
2018	8	1	2	       	20	0	501	Normal
2018	8	1	2	       	20	10	501	Normal
2018	8	1	2	       	20	20	500	Normal
2018	8	1	2	       	20	30	499	Normal
2018	8	1	2	       	20	40	499	Normal
2018	8	1	2	       	20	50	500	Normal
2018	8	1	2	       	21	0	501	Normal
2018	8	1	2	       	21	10	499	Normal
2018	8	1	2	       	21	20	501	Normal
2018	8	1	2	       	21	30	500	Normal
2018	8	1	2	       	21	40	499	Normal
2018	8	1	2	       	21	50	499	Normal
2018	8	1	2	       	22	0	499	Normal
2018	8	1	2	       	22	10	498	Normal
2018	8	1	2	       	22	20	499	Normal
2018	8	1	2	       	22	30	498	Normal
2018	8	1	2	       	22	40	499	Normal
2018	8	1	2	       	22	50	500	Normal
2018	8	1	2	       	23	0	498	Normal
2018	8	1	2	       	23	10	500	Normal
2018	8	1	2	       	23	20	501	Normal
2018	8	1	2	       	23	30	499	Normal
2018	8	1	2	       	23	40	500	Normal
2018	8	1	2	       	23	50	499	Normal
